CU,SpeciesId,CU_Name,Year,T_Idx_E,ExpFactor1,AdjSum,ExpFactor2,ObsE,ExpFactor3,TE,CDN Harvest,CDN ER,TRTC,Total Harvest,Total ER,Total Run,Q1,Q2,Q3,ER Indicator,ER Indicator Lookup,ER Source,StatArea
SX_R20,SX,Lower Nass-Portland,1985,"6,000",1.00,"6,000",1.35,"8,083",2.00,"16,167","4,185",17.7%,"20,352","7,545",31.8%,"23,712",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,1986,"1,000",1.00,"1,000",1.35,"1,347",2.00,"2,694",938,20.8%,"3,633","1,822",40.3%,"4,516",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,1987,"1,000",1.00,"1,000",1.35,"1,347",2.00,"2,694",848,20.0%,"3,543","1,540",36.4%,"4,234",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,1988,"1,000",1.00,"1,000",1.35,"1,347",2.00,"2,694",956,19.2%,"3,650","2,277",45.8%,"4,972",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,1989,"1,300",1.00,"1,300",1.35,"1,751",2.00,"3,503","2,205",30.4%,"5,708","3,756",51.7%,"7,258",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,1990,530,1.00,530,1.35,714,2.00,"1,428",446,18.4%,"1,874",994,41.0%,"2,422",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,1991,530,1.00,530,1.35,714,2.00,"1,428",916,34.2%,"2,344","1,253",46.7%,"2,681",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,1992,300,1.00,300,1.35,404,2.00,808,576,37.2%,"1,384",741,47.8%,"1,549",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,1993,400,1.00,400,1.35,539,2.00,"1,078","1,091",38.5%,"2,169","1,755",62.0%,"2,833",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,1994,"2,628",1.00,"2,628",1.35,"3,540",2.00,"7,080","5,414",34.0%,"12,494","8,826",55.5%,"15,906",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,1995,"1,800",1.00,"1,800",1.35,"2,425",2.00,"4,850","5,685",45.2%,"10,535","7,733",61.5%,"12,583",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,1996,"1,370",1.00,"1,370",1.35,"1,846",2.00,"3,692","4,851",44.3%,"8,543","7,269",66.3%,"10,960",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,1997,"5,731",1.00,"5,731",1.35,"7,721",2.00,"15,443","16,897",36.0%,"32,340","31,536",67.1%,"46,979",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,1998,"3,868",1.00,"3,868",1.35,"5,211",2.00,"10,423","8,740",36.2%,"19,163","13,700",56.8%,"24,122",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,1999,"3,074",1.00,"3,074",1.35,"4,142",2.00,"8,283","15,626",54.2%,"23,910","20,537",71.3%,"28,821",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,2000,930,1.00,930,1.35,"1,253",2.00,"2,506","3,418",53.3%,"5,924","3,902",60.9%,"6,408",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,2001,"2,072",1.00,"2,072",1.35,"2,791",2.00,"5,582","7,149",41.7%,"12,731","11,576",67.5%,"17,158",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,2002,333,1.00,333,1.35,449,2.00,897,"1,782",61.4%,"2,679","2,004",69.1%,"2,901",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,2003,"2,172",1.00,"2,172",1.35,"2,926",2.00,"5,852","21,247",72.1%,"27,099","23,616",80.1%,"29,468",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,2004,851,1.00,851,1.35,"1,146",2.00,"2,293","6,161",59.0%,"8,454","8,146",78.0%,"10,439",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,2005,"2,619",1.00,"2,619",1.35,"3,528",2.00,"7,057","12,016",52.7%,"19,072","15,746",69.1%,"22,803",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,2006,"1,040",1.00,"1,040",1.35,"1,401",2.00,"2,802","5,484",58.5%,"8,286","6,577",70.1%,"9,379",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,2007,"6,743",1.00,"6,743",1.35,"9,084",2.00,"18,169","22,849",46.5%,"41,018","30,960",63.0%,"49,129",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,2008,"4,516",1.00,"4,516",1.35,"6,084",2.00,"12,168","5,478",28.7%,"17,646","6,886",36.1%,"19,054",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,2009,"6,491",1.00,"6,491",1.35,"8,745",2.00,"17,490","14,626",37.9%,"32,116","21,130",54.7%,"38,619",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,2010,"2,540",1.00,"2,540",1.35,"3,422",1.00,"3,422","3,196",44.8%,"6,618","3,715",52.1%,"7,137",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,2011,"12,941",1.00,"12,941",1.35,"17,434",1.00,"17,434","12,658",35.3%,"30,092","18,454",51.4%,"35,887",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,2012,"7,381",1.00,"7,381",1.35,"9,943",1.00,"9,943","11,728",47.1%,"21,671","14,943",60.0%,"24,887",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,2013,"9,862",1.00,"9,862",1.35,"13,286",1.00,"13,286","15,624",49.3%,"28,911","18,428",58.1%,"31,714",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,2014,"7,493",1.00,"7,493",1.35,"10,094",1.00,"10,094","12,091",50.8%,"22,185","13,707",57.6%,"23,801",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,2015,"20,228",1.00,"20,228",1.35,"27,252",1.00,"27,252","24,450",45.1%,"51,701","26,914",49.7%,"54,166",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,2016,"8,250",1.00,"8,250",1.35,"11,115",1.00,"11,115","4,268",24.9%,"15,383","6,006",35.1%,"17,120",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,2017,"5,238",1.00,"5,238",1.35,"7,057",1.00,"7,057","5,003",39.0%,"12,060","5,770",45.0%,"12,827",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,2018,"14,812",1.00,"14,812",1.35,"19,955",1.00,"19,955","6,791",24.5%,"26,746","7,764",28.0%,"27,719",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,2019,"24,878",1.00,"24,878",1.35,"33,516",1.00,"33,516","13,691",27.7%,"47,208","15,973",32.3%,"49,489",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,2020,"7,648",1.00,"7,648",1.35,"10,304",1.00,"10,304","2,356",17.7%,"12,659","3,007",22.6%,"13,310",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,2021,"8,399",1.00,"8,399",1.35,"11,315",1.00,"11,315","2,058",14.6%,"13,373","2,822",20.0%,"14,138",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,2022,"7,506",1.00,"7,506",1.35,"10,112",1.00,"10,112","1,679",13.2%,"11,791","2,615",20.5%,"12,727",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R20,SX,Lower Nass-Portland,2023,"7,304",1.00,"7,304",1.35,"9,840",1.00,"9,840","1,588",12.9%,"11,427","2,421",19.7%,"12,261",3.00,5.00,3.71,Gingit+,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,1982,500,1.00,500,1.26,632,1.00,632,862,44.9%,"1,494","1,287",67.0%,"1,919",3.00,5.00,3.95,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,1983,300,1.00,300,1.26,379,1.00,379,863,46.8%,"1,243","1,466",79.4%,"1,845",3.00,5.00,3.95,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,1984,175,1.00,175,1.26,221,1.00,221,358,40.2%,580,671,75.2%,892,3.00,5.00,3.95,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,1985,300,1.00,300,1.26,379,1.00,379,404,37.7%,783,691,64.6%,"1,071",3.00,5.00,3.95,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,1986,306,1.00,306,1.26,387,1.00,387,457,24.7%,844,"1,461",79.1%,"1,849",3.00,5.00,3.95,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,1987,301,1.00,301,1.26,381,1.00,381,683,43.7%,"1,064","1,180",75.6%,"1,561",3.00,5.00,3.95,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,1988,224,1.00,224,1.26,283,1.00,283,298,30.2%,581,706,71.4%,989,3.00,5.00,3.95,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,1989,184,1.00,184,1.26,232,1.00,232,653,39.8%,885,"1,407",85.8%,"1,640",3.00,5.00,3.95,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,1990,254,1.00,254,1.95,495,1.00,495,515,27.6%,"1,009","1,367",73.4%,"1,862",3.00,5.00,2.56,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,1991,441,1.00,441,1.95,859,1.00,859,"2,016",48.5%,"2,875","3,302",79.4%,"4,161",3.00,5.00,2.56,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,1992,"1,055",1.00,"1,055",1.95,"2,056",1.00,"2,056","4,485",50.8%,"6,541","6,766",76.7%,"8,822",3.00,5.00,2.56,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,1993,717,1.00,717,1.95,"1,397",1.00,"1,397","4,221",53.2%,"5,618","6,541",82.4%,"7,938",3.00,5.00,2.56,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,1994,288,1.00,288,1.95,562,1.00,562,565,32.3%,"1,126","1,189",67.9%,"1,750",3.00,5.00,2.56,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,1995,389,1.00,389,1.95,758,1.00,758,"2,503",51.4%,"3,260","4,114",84.4%,"4,871",3.00,5.00,2.56,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,1996,363,1.00,363,1.95,707,1.00,707,"2,124",43.5%,"2,831","4,171",85.5%,"4,878",3.00,5.00,2.56,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,1997,398,1.00,398,1.95,775,1.00,775,996,29.4%,"1,771","2,608",77.1%,"3,383",3.00,5.00,2.56,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,1998,329,1.00,329,1.95,640,1.00,640,339,16.6%,980,"1,401",68.6%,"2,042",3.00,5.00,2.56,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,1999,328,1.00,328,1.95,640,1.00,640,"1,495",49.4%,"2,135","2,389",78.9%,"3,029",3.00,5.00,2.56,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,2000,257,1.00,257,1.13,290,1.00,290,547,53.2%,837,739,71.8%,"1,029",3.00,5.00,4.43,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,2001,224,1.00,224,1.13,253,1.00,253,344,32.5%,597,805,76.1%,"1,059",3.00,5.00,4.43,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,2002,627,1.00,627,1.13,708,1.00,708,"1,535",61.6%,"2,243","1,782",71.6%,"2,490",3.00,5.00,4.43,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,2003,275,1.00,275,1.13,311,1.00,311,641,53.8%,951,879,73.9%,"1,190",3.00,5.00,4.43,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,2004,"1,240",1.00,"1,240",1.13,"1,401",1.00,"1,401","2,196",34.0%,"3,596","5,051",78.3%,"6,452",3.00,5.00,4.43,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,2005,"1,516",1.00,"1,516",1.13,"1,712",1.00,"1,712","1,510",32.9%,"3,222","2,880",62.7%,"4,593",3.00,5.00,4.43,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,2006,356,1.00,356,1.13,402,1.00,402,421,38.2%,823,700,63.5%,"1,102",3.00,5.00,4.43,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,2007,180,1.00,180,1.13,203,1.00,203,202,19.1%,406,857,80.8%,"1,060",3.00,5.00,4.43,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,2008,113,1.00,113,1.13,128,1.00,128,75,30.3%,202,119,48.2%,246,3.00,5.00,4.43,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,2009,225,1.00,225,1.13,254,1.00,254,144,22.9%,398,373,59.5%,627,3.00,5.00,4.43,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,2010,186,1.00,186,1.10,205,1.00,205,97,26.8%,301,155,43.1%,360,3.00,5.00,4.54,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,2011,4,1.00,4,1.10,4,1.00,4,2,28.7%,7,4,46.4%,8,3.00,5.00,4.54,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,2012,6,1.00,6,1.10,7,1.00,7,6,40.1%,12,7,52.9%,14,3.00,5.00,4.54,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,2013,554,1.00,554,1.10,610,1.00,610,497,35.0%,"1,107",812,57.1%,"1,422",3.00,5.00,4.54,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,2014,605,1.00,605,1.10,666,1.00,666,350,27.9%,"1,016",590,47.0%,"1,256",3.00,5.00,4.54,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,2015,550,1.00,550,1.10,605,1.00,605,479,33.2%,"1,085",839,58.1%,"1,445",3.00,5.00,4.54,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,2016,"2,602",1.00,"2,602",1.10,"2,864",1.00,"2,864",728,15.7%,"3,592","1,786",38.4%,"4,649",3.00,5.00,4.54,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,2017,237,1.00,237,1.10,261,1.00,261,87,22.3%,348,128,33.0%,389,3.00,5.00,4.54,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,2018,2,1.00,2,1.10,2,1.00,2,1,20.0%,3,1,31.8%,3,3.00,5.00,4.54,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,2019,"1,295",1.00,"1,295",1.10,"1,425",1.00,"1,425",367,15.5%,"1,793",944,39.8%,"2,369",3.00,5.00,4.54,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,2020,351,1.00,351,1.16,406,1.00,406,93,15.9%,499,177,30.3%,583,3.00,5.00,4.32,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,2021,356,1.00,356,1.16,412,1.00,412,76,10.4%,488,316,43.4%,728,3.00,5.00,4.32,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,2022,418,1.00,418,1.16,484,1.00,484,81,10.7%,565,271,35.9%,755,3.00,5.00,4.32,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
SX_R21,SX,Upper Nass River,2023,"1,884",1.00,"1,884",1.16,"2,182",1.00,"2,182",367,11.0%,"2,549","1,159",34.7%,"3,341",3.00,5.00,4.32,BrownBear-Cran,[LOOKUP CU],Sockeye Model,03
