"SpeciesId","Species Name","CU","CU Name","Year","T_Idx_E","ExpFactor1","AdjSum","ExpFactor2","ObsE","ExpFactor3","TE","CDN Harvest","CDN ER","TRTC","Total Harvest","Total ER","Total Run","Q1","Q2","Q3"
"CO","Coho","CO_35","Lower Nass",1966,5075,1,5075,6.09679514430117,30941.2353573284,3,92823.7060719853,43438.4065881681,0.215015289182677,136262.112660153,109201.027858739,0.540532962148016,202024.733930725,2.75,5,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1967,750,2.12433862433862,1593.25396825397,6.09679514430117,9713.74305728936,3,29141.2291718681,8765.99175157945,0.171283365959082,37907.2209234475,22037.0723666103,0.430594054592487,51178.3015384784,2.75,2.35367372353674,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1968,1700,1.28892455858748,2191.17174959872,6.09679514430117,13359.1252832833,3,40077.37584985,18754.8786923304,0.215015289182677,58832.2545421804,47148.4152258546,0.540532962148016,87225.7910757046,2.75,3.87920298879203,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1969,400,1.52952380952381,611.809523809524,6.09679514430117,3730.07733399911,3,11190.2320019973,3762.61922430417,0.182216346764981,14952.8512263015,9458.95393057497,0.45807878148137,20649.1859325723,2.75,3.26899128268991,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1970,1175,1.79891745602165,2113.72801082544,6.09679514430117,12886.9666727739,3,38660.9000183217,16808.4210642359,0.207726635312078,55469.3210825577,42255.1608372533,0.522209810888761,80916.060855575,2.75,2.77944937565819,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1971,2250,1.79891745602165,4047.56427604871,6.09679514430117,24677.1702244607,3,74031.510673382,32186.3382081114,0.207726635312078,106217.848881493,80914.1377734638,0.522209810888761,154945.648446846,2.75,2.77944937565819,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1972,900,2.02122483731679,1819.10235358511,6.09679514430117,11090.6943963245,3,33272.0831889736,20243.000537156,0.240525577729774,53515.0837261296,50889.4464421853,0.604663991555408,84161.5296311589,2.75,2.4737475552881,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1973,775,1.79891745602165,1394.16102841678,6.09679514430117,8499.91418842534,3,25499.742565276,8895.9428433158,0.18586067370028,34395.6854085918,22363.7600585305,0.467240357110997,47863.5026238065,2.75,2.77944937565819,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1974,525,2.46550445103858,1294.38983679525,6.09679514430117,7891.62967180607,3,23674.8890154182,9922.1860370539,0.204082308376778,33597.0750524721,24943.6615878781,0.513048235259134,48618.5506032963,2.75,2.02798254851813,0.820103001931044
"CO","Coho","CO_35","Lower Nass",1975,1050,2.46550445103858,2588.7796735905,6.09679514430117,15783.2593436121,3,47349.7780308364,13719.5245126269,0.167639039023782,61069.3025434633,34489.8972173649,0.42143247896286,81839.6752482014,2.75,2.02798254851813,0.820103001931044
